time,lux
174.589,178.92
174.687,151.89
174.789,162.76
174.889,152.63
174.989,149.74
175.089,149.74
175.189,176.52
175.288,183.69
175.389,137.35
175.489,172.69
175.588,165.82
175.689,184.62
175.789,168.12
175.889,144.29
175.989,152.63
176.089,194.53
176.189,156.92
176.288,182.26
176.389,192.00
176.489,189.49
176.589,195.50
176.689,194.53
176.788,201.18
176.889,202.17
176.989,189.58
177.089,194.53
177.189,177.44
177.287,173.59
177.383,165.28
177.488,203.17
177.588,184.62
177.689,200.56
177.788,134.95
177.888,202.17
177.988,184.62
178.088,177.44
178.188,194.53
178.288,199.57
178.389,179.84
178.488,167.24
178.589,156.16
178.687,187.09
178.789,163.63
178.888,157.00
178.987,150.56
179.089,161.37
179.188,175.05
179.288,189.49
179.388,192.00
179.488,169.55
179.588,189.49
179.688,184.62
179.788,220.80
179.889,216.44
179.983,175.05
180.082,192.96
180.181,190.44
180.284,119.05
180.381,168.12
180.487,221.85
180.587,256.43
180.688,197.09
180.788,184.62
180.889,204.79
180.989,194.53
181.088,172.69
181.188,185.56
181.288,175.05
181.388,169.55
181.488,159.14
181.588,154.21
181.688,163.01
181.789,194.53
181.888,192.00
181.989,198.07
182.089,179.84
182.189,172.69
182.288,184.04
182.388,206.42
182.488,193.56
182.589,169.55
182.688,188.04
182.788,219.09
182.888,175.05
182.988,149.97
183.088,171.24
183.188,192.96
183.288,202.17
183.388,178.35
183.488,175.14
183.588,199.57
183.688,222.51
183.787,158.61
183.888,206.71
183.988,194.53
184.088,211.66
184.188,189.49
184.288,216.34
184.388,199.05
184.488,188.04
184.586,179.84
184.688,183.69
184.786,152.63
184.888,147.03
184.988,191.40
185.088,153.38
185.188,203.17
185.284,121.53
185.388,227.35
185.482,185.47
185.581,163.87
185.681,200.56
185.782,213.72
185.887,192.96
185.987,135.63
186.082,228.43
186.179,195.50
186.279,183.11
186.379,172.69
186.479,169.00
186.579,146.31
186.679,166.70
186.779,165.82
186.879,156.92
186.979,169.80
187.078,188.89
187.179,169.80
187.279,182.53
187.379,175.87
187.479,190.53
187.579,194.53
187.678,185.56
187.779,172.69
187.878,149.15
187.979,165.82
188.078,161.29
188.179,167.49
188.279,169.80
188.378,236.92
188.479,180.10
188.579,184.62
188.692,159.99
188.776,203.07
188.878,112.54
188.978,206.81
189.078,171.33
189.179,155.64
189.278,173.59
189.379,157.24
189.479,176.87
189.579,170.44
189.678,146.31
189.779,133.64
189.878,160.84
189.979,188.04
190.079,165.91
190.179,143.72
190.278,209.37
190.379,170.44
190.478,192.00
190.579,202.17
190.678,160.07
190.779,161.37
190.878,157.00
190.978,205.70
191.078,207.34
191.178,189.49
191.278,185.56
191.378,164.49
191.477,163.63
191.578,150.56
191.678,144.93
191.778,158.61
191.878,178.35
191.978,180.67
192.079,140.94
192.178,177.44
192.278,175.05
192.378,199.57
192.478,205.70
192.578,166.78
192.678,208.35
192.779,159.99
192.878,152.12
192.978,219.09
193.079,172.69
193.178,205.80
193.278,172.69
193.378,168.92
193.478,227.35
193.576,218.04
193.678,177.44
193.778,194.53
193.878,177.44
193.978,143.00
194.078,151.38
194.178,157.00
194.278,178.35
194.379,143.00
194.478,136.11
194.577,188.89
194.678,178.35
194.778,141.65
194.878,209.47
194.978,174.97
195.078,146.31
195.178,175.05
195.277,219.09
195.378,192.96
195.478,180.76
195.578,170.44
195.678,190.44
195.778,150.48
195.878,183.20
195.978,226.28
196.078,184.62
196.178,177.44
196.278,166.70
196.378,163.63
196.478,163.54
196.578,130.25
196.676,145.01
196.778,230.18
196.878,170.44
196.978,150.56
197.077,145.01
197.178,151.30
197.277,165.82
197.378,177.44
197.477,192.96
197.578,200.56
197.678,170.69
197.777,184.62
197.877,191.04
197.977,170.44
198.078,177.35
198.179,212.05
198.277,192.96
198.377,199.57
198.478,221.85
198.578,154.29
198.677,208.35
198.777,194.44
198.878,185.56
198.977,208.35
199.077,206.71
199.177,122.31
199.277,180.67
199.377,205.80
199.477,187.94
199.577,197.97
199.676,206.71
199.777,186.50
199.877,195.50
199.977,206.81
200.077,198.96
200.177,200.56
200.277,158.61
200.377,169.00
200.477,188.89
200.577,175.96
200.675,220.14
200.777,175.96
200.876,188.99
200.977,221.19
201.076,200.65
201.177,164.49
201.277,169.00
201.377,154.73
201.477,190.44
201.577,175.96
201.676,194.53
201.776,166.70
201.877,183.11
201.976,136.11
202.076,187.94
202.176,201.55
202.276,173.68
202.376,193.93
202.477,203.17
202.576,175.05
202.676,217.49
202.776,141.72
202.876,193.93
202.975,199.94
203.076,113.21
203.176,98.17
203.276,199.94
203.376,213.08
203.476,174.58
203.576,209.37
203.676,157.76
203.777,137.57
203.876,188.99
203.976,172.69
204.076,185.56
204.176,162.23
204.276,156.40
204.376,172.22
204.476,129.12
204.575,142.93
204.676,167.57
204.776,167.57
204.875,204.17
204.976,168.12
205.076,185.56
205.176,204.17
205.276,221.85
205.376,194.53
205.476,192.96
205.576,159.14
205.676,180.67
205.776,182.17
205.876,174.58
205.976,171.33
206.076,157.24
206.176,135.63
206.276,197.97
206.376,140.16
206.476,201.55
206.576,179.84
206.676,157.00
206.776,159.99
206.876,181.60
206.976,175.05
207.076,155.64
207.176,144.21
207.276,208.35
207.376,169.89
207.476,203.17
207.575,202.17
207.676,179.84
207.776,144.93
207.876,175.39
207.976,200.56
208.076,184.62
208.174,139.67
208.276,204.17
208.375,170.44
208.476,184.62
208.575,123.40
208.674,157.24
208.775,138.82
208.876,196.48
208.976,121.53
209.076,178.26
209.176,211.03
209.275,192.00
209.376,159.22
209.475,182.17
209.576,177.44
209.675,189.49
209.775,137.64
209.875,211.03
209.975,179.84
210.075,196.99
210.175,206.71
210.275,218.04
210.376,183.11
210.476,140.87
210.575,194.53
210.675,140.87
210.775,187.94
210.875,180.67
210.975,177.44
211.075,203.17
211.175,147.11
211.275,207.34
211.375,171.24
211.475,106.39
211.575,149.15
211.673,216.34
211.775,164.49
211.875,155.04
211.975,164.41
212.074,182.17
212.175,189.49
212.275,189.49
212.375,216.34
212.475,207.34
212.575,192.00
212.675,197.97
212.774,192.00
212.874,170.35
212.975,184.62
213.074,172.69
213.175,153.46
213.275,167.49
213.375,172.13
213.475,124.05
213.575,174.58
213.675,162.23
213.775,183.11
213.875,179.18
213.975,198.96
214.075,171.24
214.174,177.35
214.275,184.04
214.375,200.56
214.475,183.11
214.575,171.33
214.674,182.26
214.775,182.17
214.874,142.21
214.975,170.44
215.075,163.63
215.175,151.30
215.274,166.70
215.375,196.38
215.475,153.46
215.575,193.93
215.675,200.56
215.775,188.89
215.875,133.64
215.974,225.61
216.075,176.78
216.174,236.92
216.274,200.56
216.375,181.60
216.474,133.72
216.575,143.72
216.674,125.29
216.774,145.01
216.874,183.11
216.974,163.01
217.075,190.44
217.174,178.35
217.274,157.76
217.374,197.36
217.474,197.36
217.574,153.46
217.673,204.17
217.774,190.44
217.874,182.17
217.974,221.85
218.074,184.62
218.174,175.05
218.274,175.05
218.374,147.11
218.474,140.94
218.574,183.11
218.674,135.02
218.774,171.33
218.874,132.96
218.974,129.79
219.074,164.49
219.174,155.64
219.274,164.49
219.374,183.11
219.474,169.00
219.574,131.00
219.673,159.99
219.774,170.44
219.874,154.81
219.973,179.75
220.073,118.98
220.174,157.24
220.274,121.53
220.374,150.79
220.474,136.88
220.574,185.56
220.673,164.41
220.774,174.49
220.874,152.12
220.973,257.59
221.074,165.82
221.174,217.39
221.274,183.11
221.374,158.69
221.475,163.01
221.574,211.03
221.673,202.17
221.774,182.17
221.874,153.46
221.974,205.17
222.074,206.81
222.174,178.35
222.274,166.70
222.374,167.57
222.474,186.50
222.574,178.35
222.674,188.99
222.774,169.89
222.874,157.84
222.974,145.09
223.074,147.11
223.174,171.33
223.274,175.96
223.374,175.96
223.474,203.17
223.574,190.44
223.674,183.11
223.774,188.04
223.874,193.93
223.974,212.05
224.074,176.87
224.174,212.05
224.274,196.38
224.374,239.14
224.474,227.35
224.574,220.80
224.674,222.91
224.774,198.96
224.874,141.65
224.974,172.69
225.074,180.67
225.174,190.44
225.274,216.34
225.374,213.72
225.474,205.80
225.574,169.00
225.674,193.93
225.774,164.41
225.873,148.34
225.974,218.04
226.074,183.69
226.174,196.02
226.274,192.96
226.374,163.63
226.474,168.12
226.574,171.33
226.672,106.79
226.773,185.56
226.874,165.91
226.974,152.71
227.073,140.16
227.173,146.31
227.274,147.03
227.374,213.72
227.474,122.69
227.574,193.06
227.674,142.14
227.773,136.95
227.876,199.57
227.977,154.81
228.076,157.76
228.176,173.59
228.273,164.49
228.373,175.96
228.473,173.59
228.574,164.49
228.674,138.12
228.774,173.59
228.873,188.89
228.973,172.22
229.074,159.14
229.174,155.56
229.274,159.99
229.374,157.76
229.473,235.82
229.573,159.22
229.673,183.11
229.773,153.46
229.874,175.96
229.974,187.00
230.074,184.62
230.174,136.18
230.273,161.37
230.374,168.03
230.473,217.39
230.573,185.47
230.673,203.17
230.774,168.92
230.873,182.53
230.974,200.56
231.073,222.91
231.173,209.37
231.273,140.24
231.374,134.11
231.473,217.39
231.573,155.56
231.673,192.96
231.774,127.13
231.873,221.85
231.973,186.50
232.073,138.42
232.176,152.94
232.273,176.87
232.373,198.96
232.473,203.17
232.573,150.56
232.672,172.78
232.773,144.29
232.873,157.00
232.973,165.91
233.073,126.47
233.173,193.06
233.273,164.49
233.373,154.81
233.473,165.82
233.573,171.24
233.673,134.95
233.773,155.64
233.873,142.21
233.973,159.22
234.073,154.81
234.173,152.63
234.273,152.63
234.373,159.99
234.473,127.13
234.573,198.07
234.673,162.23
234.773,155.64
234.873,146.31
234.973,166.70
235.071,148.42
235.173,148.42
235.272,148.42
235.373,140.16
235.473,142.21
235.573,171.24
235.672,185.56
235.775,122.69
235.871,134.19
235.973,148.42
236.073,159.14
236.173,144.29
236.273,142.21
236.372,148.42
236.473,142.21
236.573,144.21
236.673,124.57
236.773,170.44
236.873,154.81
236.973,154.81
237.073,157.00
237.173,150.56
237.273,139.38
237.374,145.01
237.473,129.05
237.573,137.64
237.673,157.84
237.773,142.21
237.874,168.12
237.969,179.84
238.070,168.12
238.175,157.00
238.280,161.29
238.380,192.00
238.475,182.17
238.577,170.44
238.672,152.63
238.775,142.21
238.872,178.44
238.973,140.08
239.073,120.83
239.173,221.85
239.275,132.21
239.375,154.81
239.474,163.63
239.575,144.21
239.675,158.61
239.775,159.99
239.874,165.28
239.975,169.00
240.075,168.12
240.178,146.31
240.278,148.42
240.375,148.42
240.475,154.81
240.581,150.56
240.679,146.31
240.780,155.56
240.881,140.16
240.981,150.56
241.080,141.43
241.181,150.56
241.280,170.44
241.380,159.14
241.481,151.89
241.581,157.00
241.681,149.74
241.781,161.37
241.881,150.56
241.981,130.33
242.081,150.56
242.181,161.37
242.281,154.81
242.381,163.63
242.480,140.16
242.580,134.11
242.681,152.63
242.780,148.42
242.880,185.56
242.980,192.96
243.081,162.76
243.180,146.31
243.280,98.55
243.381,214.76
243.480,153.97
243.580,162.76
243.680,141.43
243.780,129.51
243.875,158.29
243.975,154.81
244.074,175.05
244.174,165.82
244.274,177.44
244.374,110.18
244.472,157.00
244.572,168.20
244.672,175.05
244.772,159.14
244.871,142.93
244.972,128.32
245.072,202.17
245.171,147.61
245.271,178.83
245.372,183.11
245.475,225.71
245.571,156.92
245.671,165.82
245.771,132.14
245.871,176.05
245.972,138.05
246.071,180.76
246.172,219.09
246.271,197.97
246.372,175.96
246.471,233.04
246.571,184.62
246.672,172.78
246.771,147.61
246.872,141.35
246.972,192.96
247.071,149.97
247.172,195.50
247.271,194.53
247.371,166.70
247.471,154.73
247.571,175.05
247.670,229.10
247.771,192.96
247.871,198.58
247.971,198.58
248.072,115.42
248.174,202.17
248.274,194.53
248.371,117.99
248.471,146.31
248.571,187.09
248.671,149.15
248.771,156.16
248.871,164.95
248.971,168.20
249.071,186.15
249.171,193.56
249.271,162.76
249.371,168.12
249.471,157.00
249.571,179.84
249.671,175.14
249.771,154.81
249.871,160.52
249.971,158.29
250.071,143.42
250.171,149.15
250.271,189.49
250.371,175.05
250.471,153.38
250.571,200.56
250.670,117.23
250.771,218.04
250.871,153.97
250.971,134.11
251.071,185.56
251.171,179.84
251.271,218.14
251.371,199.67
251.470,193.56
251.571,143.42
251.669,160.52
251.771,139.38
251.871,141.43
251.971,156.92
252.071,140.08
252.171,175.14
252.271,151.81
252.371,176.52
252.471,149.74
252.571,204.79
252.671,172.78
252.771,152.71
252.871,150.56
252.971,157.00
253.071,150.56
253.171,149.74
253.271,136.18
253.371,146.31
253.470,180.76
253.571,150.56
253.671,136.95
253.771,155.64
253.871,168.12
253.971,184.62
254.070,130.25
254.170,185.56
254.271,157.00
254.370,170.35
254.471,82.52
254.571,208.45
254.670,163.63
254.770,159.22
254.870,150.56
254.970,157.00
255.071,135.42
255.169,150.56
255.270,142.21
255.370,140.16
255.470,151.30
255.571,192.00
255.670,120.83
255.770,157.76
255.870,114.38
255.970,218.04
256.070,140.24
256.170,130.33
256.273,136.11
256.370,177.44
256.470,159.14
256.570,138.20
256.670,156.92
256.773,172.78
256.870,142.21
256.970,166.70
257.070,109.10
257.170,180.76
257.270,162.23
257.370,119.75
257.470,162.23
257.570,162.23
257.670,151.38
257.770,142.93
257.870,141.65
257.970,166.70
258.070,184.62
258.170,169.00
258.270,155.64
258.370,154.81
258.470,170.44
258.570,164.41
258.670,171.33
258.770,164.49
258.869,134.19
258.970,117.29
259.070,138.12
259.170,169.00
259.270,149.23
259.370,185.47
259.470,172.13
259.570,174.49
259.669,169.80
259.770,167.57
259.870,185.56
259.970,133.64
260.068,181.69
260.170,171.24
260.269,142.44
260.369,221.19
260.470,180.67
260.570,185.56
260.668,193.93
260.769,190.44
260.869,178.35
260.969,135.63
261.070,158.61
261.169,163.01
261.269,201.55
261.370,135.63
261.469,197.97
261.569,178.35
261.670,166.70
261.769,139.67
261.869,174.58
261.969,142.93
262.069,179.18
262.169,151.30
262.269,155.56
262.369,185.56
262.469,178.35
262.569,159.99
262.669,158.61
262.769,173.59
262.869,178.26
262.970,155.64
263.069,135.63
263.169,156.48
263.269,172.22
263.369,183.11
263.469,140.94
263.569,149.23
263.669,120.39
263.768,134.47
263.869,157.76
263.969,157.84
264.069,162.23
264.169,162.23
264.269,149.23
264.369,143.00
264.468,151.38
264.569,140.94
264.669,143.00
264.769,151.38
264.868,143.00
264.969,178.35
265.069,172.78
265.169,168.12
265.269,142.93
265.369,194.53
265.469,171.33
265.569,183.11
265.669,166.78
265.769,155.64
265.869,155.56
265.969,178.35
266.069,172.69
266.169,193.93
266.269,178.35
266.369,176.87
266.469,135.63
266.569,163.09
266.669,172.13
266.769,239.84
266.868,192.96
266.969,188.99
267.068,162.23
267.169,159.14
267.269,165.82
267.369,156.92
267.469,182.17
267.569,182.17
267.669,150.48
267.769,189.49
267.869,157.76
267.969,159.14
268.069,212.05
268.169,170.44
268.269,162.23
268.369,168.12
268.471,107.45
268.571,225.61
268.671,208.35
268.771,194.53
268.871,201.55
268.971,229.51
269.071,115.42
269.171,225.71
269.271,153.54
269.371,173.68
269.471,139.67
269.569,181.60
269.668,188.04
269.769,195.50
269.869,200.56
269.968,205.80
270.069,168.12
270.168,182.17
270.268,138.90
270.369,202.17
270.469,192.00
270.569,154.81
270.669,148.42
270.768,170.44
270.868,187.09
270.969,218.04
271.068,187.09
271.168,197.09
271.269,165.91
271.369,150.56
271.468,166.70
271.569,225.71
271.671,167.57
271.771,193.56
271.871,120.89
271.971,172.78
272.071,189.58
272.168,197.97
272.268,184.62
272.368,190.44
272.468,168.12
272.569,177.44
272.669,173.59
272.768,122.76
272.868,148.42
272.968,165.03
273.068,144.21
273.168,198.07
273.268,197.09
273.368,145.51
273.468,135.42
273.568,127.65
273.668,159.14
273.768,130.33
273.868,147.61
273.968,137.43
274.068,124.57
274.168,168.12
274.268,150.56
274.368,113.70
274.468,194.53
274.568,153.97
274.668,142.21
274.768,145.51
274.868,156.16
274.968,156.16
275.068,186.15
275.171,128.39
275.269,144.21
275.371,141.43
275.471,143.50
275.570,143.50
275.671,137.43
275.770,159.14
275.870,159.14
275.968,163.54
276.068,154.73
276.168,149.23
276.268,152.63
276.368,187.09
276.467,170.44
276.568,142.93
276.668,211.13
276.770,150.48
276.867,229.10
276.971,175.05
277.067,155.56
277.168,179.27
277.268,195.50
277.368,205.80
277.467,168.12
277.568,148.42
277.666,192.00
277.767,170.44
277.868,170.44
277.968,154.81
278.068,172.69
278.167,163.63
278.267,163.63
278.368,197.09
278.467,174.49
278.568,132.21
278.667,161.37
278.767,132.21
278.867,148.42
278.968,180.67
279.068,145.01
279.167,177.44
279.267,177.44
279.367,160.52
279.467,188.89
279.567,202.17
279.667,138.90
279.767,169.55
279.867,158.29
279.967,171.24
280.067,157.84
280.169,215.30
280.270,186.15
280.370,157.00
280.470,165.91
280.570,168.12
280.670,144.21
280.768,168.20
280.869,150.56
280.970,170.44
281.069,144.21
281.167,131.46
281.267,172.78
281.367,165.91
281.467,157.00
281.568,149.66
281.670,95.41
281.767,212.15
281.867,174.15
281.967,179.84
282.067,195.50
282.167,148.42
282.267,184.62
282.367,188.04
282.467,192.00
282.567,184.62
282.667,142.93
282.767,196.99
282.867,199.57
282.967,156.92
283.067,128.32
283.167,231.95
283.267,182.17
283.367,159.99
283.467,155.56
283.567,152.55
283.667,132.14
283.767,178.35
283.867,202.27
283.967,231.27
284.067,168.12
284.167,157.76
284.267,176.05
284.367,170.44
284.466,174.15
284.567,129.05
284.666,177.44
284.766,168.12
284.866,183.20
284.967,192.96
285.066,179.84
285.167,170.44
285.266,151.81
285.366,144.29
285.466,148.42
285.567,165.91
285.666,171.33
285.766,161.45
285.866,163.63
285.967,163.63
286.066,172.78
286.167,154.81
286.267,158.29
286.367,150.56
286.466,138.20
286.567,163.63
286.666,163.63
286.766,176.52
286.866,176.52
286.967,169.55
287.067,182.75
287.167,195.50
287.266,170.44
287.367,158.37
287.467,161.37
287.567,174.15
287.667,184.62
287.766,178.92
287.866,162.76
287.967,171.88
288.066,154.05
288.166,158.37
288.266,186.15
288.367,187.59
288.466,218.69
288.566,178.00
288.666,182.17
288.766,165.03
288.866,176.52
288.966,186.15
289.066,175.05
289.166,202.17
289.266,187.09
289.366,170.44
289.466,139.38
289.566,196.11
289.666,174.24
289.766,183.69
289.866,113.70
289.966,184.62
290.066,141.43
290.166,158.37
290.266,176.52
290.366,124.57
290.466,122.69
290.566,168.12
290.666,154.81
290.766,141.43
290.867,139.38
290.966,149.74
291.066,149.74
291.166,143.50
291.266,141.43
291.366,150.48
291.466,163.54
291.566,171.88
291.666,137.43
291.766,175.62
291.866,129.51
291.966,226.28
292.065,146.81
292.166,158.37
292.266,162.68
292.366,176.52
292.466,174.15
292.566,176.52
292.666,134.11
292.765,143.42
292.865,156.92
292.966,184.62
293.066,128.32
293.166,170.35
293.266,175.96
293.366,217.49
293.466,157.00
293.566,174.15
293.666,141.35
293.766,216.44
293.865,198.58
293.966,153.97
294.066,188.54
294.166,178.83
294.266,211.66
294.366,113.63
294.465,151.81
294.566,177.44
294.665,208.35
294.766,158.29
294.866,157.00
294.966,178.92
295.065,181.34
295.165,171.88
295.265,151.81
295.364,170.44
295.465,160.60
295.565,143.50
295.665,125.74
295.765,158.37
295.866,165.03
295.965,165.03
296.066,171.88
296.165,135.42
296.265,137.43
296.365,150.56
296.465,153.97
296.565,132.14
296.665,192.00
296.765,184.62
296.865,182.53
296.965,151.30
297.065,169.97
297.165,239.84
297.265,134.26
297.365,156.16
297.465,201.18
297.565,162.76
297.665,192.00
297.765,168.12
297.866,142.21
297.966,159.22
298.065,150.56
298.165,152.71
298.265,175.05
298.365,157.00
298.465,134.87
298.566,154.81
298.665,144.21
298.763,150.48
298.865,169.00
298.965,158.37
299.065,149.74
299.165,154.81
299.264,170.44
299.365,176.05
299.465,156.16
299.565,138.12
299.666,177.44
299.765,136.18
299.866,159.22
299.965,140.16
300.065,161.37
300.165,113.63
300.265,127.86
300.365,129.05
300.469,138.90
300.573,195.41
300.667,177.44
300.765,144.21
300.865,159.22
300.965,163.54
301.065,165.82
301.168,165.91
301.264,175.05
301.365,189.49
301.467,156.92
301.567,183.69
301.667,157.00
301.763,157.00
301.865,142.21
301.964,179.84
302.065,144.21
302.167,193.06
302.267,111.93
302.364,160.07
302.465,112.60
302.564,159.22
302.664,136.18
302.764,149.15
302.864,153.46
302.965,168.12
303.064,144.29
303.164,105.10
303.264,171.88
303.365,142.21
303.464,172.69
303.564,101.82
303.664,144.21
303.766,136.11
303.864,147.61
303.964,175.05
304.066,158.37
304.164,161.37
304.264,149.23
304.364,138.90
304.464,126.47
304.565,144.29
304.664,136.18
304.766,134.19
304.867,123.40
304.967,103.42
305.065,164.49
305.164,163.63
305.264,150.48
305.364,126.40
305.464,138.12
305.564,176.52
305.667,148.42
305.767,142.14
305.866,145.51
305.964,146.31
306.064,96.94
306.165,210.00
306.264,152.63
306.364,192.00
306.464,138.12
306.564,154.81
306.664,174.15
306.764,188.63
306.864,148.34
306.964,156.16
307.064,145.58
307.164,155.64
307.265,129.12
307.364,131.53
307.464,125.81
307.564,138.90
307.664,145.01
307.762,146.31
307.864,105.10
307.964,158.61
308.064,163.63
308.164,100.80
308.264,148.42
308.364,184.62
308.464,163.63
308.564,156.92
308.664,140.08
308.764,168.12
308.863,147.03
308.964,149.23
309.064,150.56
309.164,160.52
309.263,179.84
309.364,147.61
309.464,150.48
309.564,144.21
309.664,187.09
309.763,161.45
309.864,183.69
309.963,183.69
310.063,131.46
310.164,122.69
310.263,136.11
310.364,188.63
310.463,165.03
310.563,138.12
310.663,171.88
310.761,147.61
310.864,158.29
310.963,132.21
311.064,173.68
311.163,156.92
311.263,140.16
311.363,170.44
311.463,156.92
311.563,192.00
311.663,146.31
311.763,165.82
311.862,141.02
311.962,131.07
312.063,155.64
312.163,119.05
312.264,178.35
312.363,172.78
312.463,159.22
312.563,126.40
312.663,164.41
312.763,173.68
312.863,127.20
312.963,138.90
313.063,147.11
313.163,178.35
313.263,159.14
313.363,160.92
313.463,166.78
313.563,159.14
313.663,120.83
313.763,216.34
313.863,166.78
313.963,140.94
314.063,143.72
314.163,229.10
314.263,159.14
314.363,185.56
314.463,157.00
314.563,166.70
314.663,172.13
314.762,187.09
314.862,175.05
314.963,179.75
315.063,112.54
315.162,158.61
315.261,173.59
315.363,173.59
315.461,171.33
315.565,192.96
315.665,225.71
315.765,179.75
315.865,189.49
315.965,136.04
316.065,177.44
316.166,142.21
316.265,136.88
316.362,115.49
316.462,157.84
316.562,182.17
316.663,163.54
316.763,116.11
316.863,165.91
316.962,148.42
317.063,138.20
317.163,146.31
317.261,148.42
317.362,136.18
317.462,154.81
317.563,152.63
317.662,183.02
317.762,149.15
317.862,149.15
317.963,208.35
318.062,182.26
318.162,177.35
318.265,203.17
318.365,150.48
318.465,175.05
318.565,126.47
318.665,148.42
318.764,136.18
318.865,117.92
318.964,127.20
319.062,127.86
319.162,109.10
319.262,166.78
319.362,147.11
319.463,152.63
319.562,161.37
319.662,131.00
319.761,136.88
319.862,150.48
319.962,104.06
320.062,109.10
320.162,214.76
320.262,140.94
320.362,173.59
320.462,162.15
320.565,140.87
320.664,147.11
320.764,130.33
320.864,157.84
320.965,148.42
321.061,148.42
321.162,138.12
321.261,134.11
321.362,138.90
321.462,156.92
321.562,145.58
321.662,133.43
321.762,144.29
321.862,157.00
321.962,140.16
322.062,165.82
322.162,127.13
322.262,187.09
322.362,166.78
322.464,138.90
322.565,189.49
322.664,161.37
322.764,148.42
322.864,148.42
322.964,128.39
323.064,160.07
323.164,140.16
323.261,152.63
323.362,159.14
323.461,190.44
323.562,166.78
323.662,157.84
323.762,182.17
323.861,134.87
323.962,173.68
324.061,151.30
324.161,166.70
324.261,180.67
324.362,166.70
324.462,164.41
324.561,189.49
324.661,149.97
324.761,156.92
324.861,140.87
324.962,159.99
325.062,169.00
325.161,162.23
325.261,164.49
325.362,157.84
325.461,190.53
325.561,179.84
325.662,133.64
325.761,158.61
325.861,127.86
325.961,145.81
326.061,147.92
326.161,136.95
326.261,133.03
326.361,117.92
326.461,140.94
326.561,143.00
326.662,167.57
326.761,153.46
326.861,119.68
326.961,194.99
327.061,140.87
327.161,123.40
327.261,164.49
327.361,158.69
327.461,152.20
327.561,180.76
327.661,134.95
327.761,134.87
327.861,126.01
327.961,143.00
328.061,147.19
328.161,164.49
328.261,151.38
328.361,138.90
328.461,179.27
328.561,152.12
328.661,107.45
328.759,169.97
328.861,149.23
328.965,166.70
329.061,183.11
329.161,156.48
329.261,137.64
329.361,131.00
329.464,140.94
329.561,149.15
329.661,138.90
329.761,151.30
329.861,102.45
329.961,114.38
330.061,132.96
330.161,136.88
330.261,157.00
330.359,123.40
330.461,149.97
330.561,154.29
330.661,127.20
330.760,164.49
330.860,127.20
330.960,142.93
331.060,125.22
331.161,159.99
331.261,132.96
331.361,143.00
331.461,149.23
331.561,138.97
331.661,151.38
331.759,146.38
331.861,138.20
331.961,153.46
332.060,149.15
332.161,138.82
332.261,165.82
332.361,171.33
332.460,148.42
332.561,166.78
332.660,161.37
332.761,142.93
332.861,183.11
332.961,165.82
333.061,178.35
333.161,168.12
333.261,166.70
333.361,159.14
333.461,151.30
333.561,140.16
333.660,172.69
333.760,192.96
333.861,165.91
333.961,163.63
334.061,159.99
334.161,165.82
334.261,150.48
334.361,166.70
334.461,168.92
334.561,197.97
334.661,224.64
334.761,198.07
334.861,202.17
334.961,159.99
335.060,171.33
335.161,182.17
335.260,183.11
335.361,155.64
335.461,97.55
335.559,169.89
335.661,141.65
335.761,228.43
335.860,179.84
335.961,195.50
336.061,160.07
336.160,161.37
336.260,151.30
336.361,168.12
336.461,170.35
336.560,184.04
336.660,134.87
336.760,162.15
336.860,219.09
336.961,154.29
337.060,171.24
337.160,151.30
337.260,159.99
337.361,138.90
337.460,153.46
337.561,192.96
337.661,145.81
337.759,138.42
337.861,152.20
337.960,127.93
338.062,151.38
338.159,178.26
338.259,163.01
338.360,156.40
338.461,176.78
338.563,120.39
338.660,220.14
338.760,113.21
338.860,133.64
338.960,190.44
339.061,183.11
339.160,173.59
339.260,153.38
339.360,171.24
339.460,151.22
339.560,169.00
339.661,152.12
339.760,141.65
339.860,176.87
339.960,152.20
340.060,124.19
340.159,162.23
340.260,133.64
340.360,169.89
340.460,125.94
340.560,152.04
340.660,181.60
340.758,136.40
340.860,132.49
340.960,139.67
341.060,158.61
341.160,163.01
341.259,126.01
341.359,152.12
341.460,112.18
341.559,152.12
341.660,137.72
341.759,163.09
341.859,154.21
341.959,168.45
342.059,155.04
342.159,175.39
342.259,169.80
342.359,147.84
342.460,134.40
342.559,187.35
342.659,172.13
342.759,188.99
342.859,150.79
342.959,111.51
343.059,175.39
343.160,174.49
343.259,176.87
343.359,160.84
343.459,156.40
343.559,166.15
343.659,156.40
343.759,152.12
343.859,156.40
343.958,112.18
344.060,184.97
344.163,174.58
344.262,201.55
344.362,176.87
344.462,169.89
344.562,131.74
344.659,172.22
344.759,123.03
344.859,119.31
344.959,135.63
345.060,147.84
345.159,150.79
345.259,229.51
345.359,188.89
345.459,152.12
345.559,200.56
345.660,147.92
345.759,155.64
345.859,147.92
345.959,141.65
346.059,188.89
346.159,197.97
346.258,180.67
346.359,129.79
346.458,142.44
346.559,166.15
346.659,163.09
346.759,184.04
346.859,173.03
346.959,156.48
347.059,193.93
347.159,188.99
347.259,198.96
347.358,143.72
347.459,133.64
347.559,157.24
347.659,143.72
347.759,121.09
347.859,184.97
347.959,140.45
348.059,124.84
348.159,108.69
348.259,144.51
348.359,128.59
348.459,112.12
348.557,119.95
348.659,163.87
348.759,145.81
348.860,139.19
348.959,159.54
349.059,174.49
349.160,206.08
349.259,127.40
349.359,174.83
