time,lux
54.258,132.89
54.358,124.05
54.457,124.05
54.558,129.72
54.656,165.28
54.757,139.60
54.856,180.10
54.956,179.18
55.055,172.13
55.157,193.83
55.250,156.40
55.352,211.95
55.459,196.38
55.557,191.31
55.656,192.27
55.757,189.76
55.858,193.23
55.957,168.37
56.057,238.03
56.157,243.79
56.257,214.66
56.357,234.03
56.456,206.71
56.557,228.32
56.653,222.81
56.757,204.07
56.857,243.68
56.956,236.92
57.056,163.01
57.155,231.17
57.251,215.70
57.358,218.33
57.457,247.47
57.556,231.27
57.656,224.54
57.757,242.67
57.855,242.67
57.958,230.49
58.055,266.79
58.156,248.61
58.255,235.13
58.354,236.82
58.456,239.73
58.553,250.79
58.654,279.01
58.756,259.83
58.854,225.71
58.954,245.52
59.055,240.85
59.155,240.15
59.255,199.94
59.356,258.77
59.454,222.91
59.554,260.56
59.655,236.92
59.754,252.66
59.855,266.79
59.954,251.94
60.053,274.23
60.155,217.39
60.254,225.61
60.355,200.56
60.455,214.66
60.553,227.76
60.654,260.68
60.754,209.27
60.853,220.04
60.953,222.81
61.053,220.14
61.153,225.61
61.254,225.61
61.355,205.07
61.453,233.35
61.553,217.39
61.652,208.35
61.753,212.05
61.853,198.96
61.951,209.37
62.053,206.71
62.153,213.62
62.253,231.17
62.353,217.39
62.452,213.62
62.552,203.07
62.653,186.41
62.752,188.89
62.853,206.71
62.952,209.37
63.051,191.40
63.152,170.69
63.252,196.38
63.354,160.76
63.451,235.13
63.553,152.86
63.651,146.53
63.752,163.79
63.852,188.30
63.951,224.94
64.051,199.94
64.153,148.65
64.252,179.18
64.352,215.70
64.450,187.35
64.553,170.69
64.650,177.69
64.751,232.26
64.851,189.85
64.950,152.86
65.051,182.44
65.151,132.42
65.245,160.76
65.347,162.47
65.446,169.25
65.547,187.35
65.646,184.04
65.746,149.97
65.846,158.53
65.946,137.57
66.046,161.61
66.152,150.79
66.252,182.53
66.350,169.80
66.449,149.97
66.550,172.13
66.650,174.40
66.751,153.38
66.850,181.60
66.950,167.57
67.049,177.69
67.150,122.96
67.249,155.04
67.350,158.61
67.449,177.78
67.550,145.73
67.649,191.40
67.750,165.28
67.850,158.61
67.949,181.60
68.049,165.28
68.150,147.84
68.249,157.24
68.349,168.37
68.449,154.21
68.548,169.80
68.649,189.85
68.749,202.45
68.848,187.35
68.948,199.94
69.050,194.90
69.148,187.35
69.250,173.03
69.348,141.65
69.448,164.74
69.548,144.44
69.649,170.69
69.749,185.82
69.848,155.88
69.949,158.08
70.048,158.08
70.147,155.04
70.247,153.69
70.348,116.30
70.448,166.94
70.548,119.95
70.648,139.12
70.748,139.12
70.848,178.61
70.948,155.88
71.048,162.47
71.147,160.31
71.248,119.25
71.346,173.93
71.446,164.74
71.546,105.28
71.647,136.32
71.747,203.54
71.847,153.69
71.947,153.77
72.046,100.97
72.147,192.27
72.246,138.34
72.344,143.15
72.446,185.82
72.546,201.83
72.646,158.08
72.746,166.15
72.845,206.08
72.945,205.07
73.045,190.80
73.144,201.83
73.244,160.22
73.344,181.02
73.444,176.30
73.544,149.46
73.642,171.58
73.744,147.34
73.844,171.58
73.944,121.02
74.044,193.23
74.143,153.69
74.243,141.16
74.344,195.78
74.443,144.44
74.542,187.35
74.643,153.69
74.744,137.09
74.843,171.58
74.943,176.21
75.043,173.93
75.143,173.03
75.243,149.46
75.341,141.16
75.443,148.65
75.543,161.61
75.643,147.34
75.743,145.23
75.843,162.47
75.942,173.93
76.042,171.58
76.143,158.08
76.243,173.93
76.343,195.78
76.442,164.74
76.543,176.21
76.642,169.25
76.742,145.23
76.842,135.09
76.943,149.38
77.042,169.25
77.143,160.22
77.243,176.21
77.343,185.82
77.442,166.15
77.538,180.10
77.638,173.84
77.738,155.88
77.838,162.47
77.938,174.83
78.038,163.33
78.143,146.03
78.242,183.37
78.342,151.53
78.442,87.00
78.542,195.17
78.642,129.33
78.737,181.95
78.837,137.09
78.938,135.16
79.037,133.93
79.137,163.33
79.237,135.92
79.337,226.01
79.437,128.52
79.537,158.00
79.637,153.69
79.737,158.08
79.837,119.95
79.936,158.85
80.037,139.89
80.137,221.49
80.237,124.32
80.337,234.45
80.436,112.79
80.536,167.82
80.635,158.00
80.734,116.30
80.831,173.84
80.928,170.69
81.031,112.12
81.131,171.58
81.230,147.34
81.326,152.86
81.430,148.65
81.526,132.42
81.628,130.53
81.730,141.16
81.827,89.44
81.928,222.15
82.028,126.67
82.127,115.61
82.227,118.11
82.327,137.09
82.427,139.12
82.528,162.47
82.628,161.61
82.727,144.44
82.827,117.42
82.927,198.34
83.027,180.10
83.127,125.94
83.227,140.38
83.327,134.40
83.427,112.12
83.527,112.79
83.627,239.14
83.727,161.61
83.830,110.36
83.927,116.30
84.027,168.37
84.127,170.69
84.227,187.35
84.328,163.01
84.427,155.04
84.527,161.61
84.628,145.73
84.727,148.65
84.827,140.38
84.927,108.69
85.027,142.44
85.127,158.08
85.227,137.09
85.327,169.25
85.427,192.27
85.527,105.28
85.627,145.23
85.727,148.65
85.827,163.87
85.926,148.65
86.027,159.46
86.127,120.39
86.227,160.76
86.327,129.79
86.427,144.51
86.527,145.73
86.627,119.25
86.727,187.35
86.829,112.12
86.927,163.87
87.027,180.10
87.127,152.86
87.226,218.43
87.327,166.07
87.426,144.44
87.527,155.04
87.627,163.87
87.727,154.21
87.827,170.69
87.927,152.86
88.027,149.97
88.126,196.38
88.227,176.78
88.326,165.28
88.427,165.28
88.527,172.13
88.627,165.28
88.726,140.38
88.826,146.53
88.926,148.65
89.026,170.69
89.126,180.10
89.227,175.39
89.326,140.38
89.426,144.44
89.527,118.55
89.626,155.04
89.726,161.61
89.827,176.78
89.926,173.03
90.027,186.41
90.126,195.78
90.227,144.44
90.326,202.45
90.426,159.46
90.526,177.69
90.627,157.24
90.726,186.41
90.826,179.18
90.926,146.53
91.026,142.44
91.126,170.69
91.226,163.01
91.327,116.73
91.426,173.03
91.526,150.79
91.626,150.79
91.726,139.60
91.826,192.36
91.926,166.15
92.026,170.69
92.127,152.04
92.226,131.67
92.326,161.61
92.426,118.55
92.526,124.77
92.626,162.47
92.726,136.32
92.826,137.09
92.926,161.61
93.025,140.38
93.126,159.37
93.225,154.21
93.324,148.65
93.426,134.33
93.526,120.39
93.626,184.88
93.724,135.56
93.826,132.42
93.926,144.44
94.026,168.37
94.126,149.89
94.226,149.97
94.326,136.40
94.426,152.86
94.526,176.78
94.626,155.04
94.726,154.21
94.826,162.15
94.926,165.28
95.026,169.80
95.126,180.67
95.226,179.18
95.326,165.28
95.426,163.87
95.526,137.57
95.626,134.40
95.726,157.24
95.826,169.80
95.926,143.72
96.026,173.03
96.126,148.65
96.226,150.79
96.325,173.03
96.425,163.01
96.526,154.21
96.625,159.46
96.726,150.79
96.826,128.59
96.926,180.10
97.026,159.46
97.126,124.05
97.224,138.34
97.323,119.25
97.424,177.69
97.524,196.38
97.625,174.49
97.725,189.85
97.825,202.45
97.925,163.87
98.024,215.70
98.126,162.15
98.225,187.35
98.326,183.95
98.425,189.85
98.526,198.96
98.625,197.36
98.726,173.03
98.826,154.21
98.925,172.13
99.025,160.76
99.125,181.60
99.226,172.13
99.324,149.97
99.425,147.84
99.525,150.79
99.625,166.15
99.725,166.15
99.825,138.42
99.925,140.38
100.025,187.35
100.125,160.76
100.225,124.05
100.326,142.36
100.428,149.46
100.525,109.35
100.627,147.34
100.728,169.25
100.828,178.61
100.928,170.69
101.028,124.77
101.128,130.46
101.228,160.22
101.328,161.61
101.428,130.46
101.528,135.16
101.628,155.88
101.728,164.74
101.828,177.69
101.928,192.27
102.028,170.69
102.128,143.72
102.228,157.24
102.326,166.15
102.425,163.87
102.525,156.40
102.632,165.28
102.732,152.94
102.830,148.65
102.927,157.16
103.025,170.69
103.125,159.37
103.229,157.24
103.332,150.79
103.428,150.79
103.528,157.24
103.628,137.57
103.727,139.60
103.826,138.34
103.925,157.16
104.028,112.12
104.127,119.95
104.227,130.46
104.327,161.61
104.425,134.40
104.525,145.23
104.625,112.12
104.725,141.16
104.825,173.93
104.925,161.61
105.025,170.69
105.125,165.19
105.225,124.77
105.328,134.40
105.426,95.58
105.526,105.28
105.624,138.34
105.725,144.44
105.825,188.30
105.924,119.25
106.025,179.52
106.125,178.61
106.227,126.67
106.327,158.08
106.426,167.03
106.527,142.44
106.627,150.79
106.727,142.44
106.827,148.65
106.927,152.04
107.027,155.04
107.127,139.60
107.227,177.69
107.327,214.01
107.427,131.67
107.527,157.24
107.627,119.25
107.725,187.35
107.825,155.04
107.924,163.87
108.027,161.61
108.124,167.49
108.224,198.96
108.324,163.01
108.423,176.78
108.524,145.73
108.625,160.76
108.724,183.95
108.824,180.67
108.924,164.41
109.024,164.41
109.125,171.24
109.231,171.24
109.330,171.24
109.425,174.49
109.523,165.28
109.623,165.28
109.722,165.28
109.822,156.40
109.923,163.01
110.025,169.80
110.122,165.28
110.223,169.80
110.324,165.28
110.426,156.40
110.528,157.24
110.632,152.12
110.726,158.61
110.826,156.40
110.927,191.40
111.026,158.61
111.132,172.13
111.232,154.21
111.327,127.86
111.432,155.04
111.532,154.21
111.632,120.39
111.730,152.04
111.828,184.04
111.926,125.94
112.027,126.67
112.127,205.07
112.226,154.21
112.332,111.45
112.432,144.44
112.532,187.45
112.626,143.64
112.727,160.76
112.826,158.61
112.926,143.72
113.032,163.01
113.126,147.84
113.226,154.21
113.327,152.04
113.427,167.49
113.526,137.57
113.629,132.42
113.728,189.85
113.831,133.64
113.932,155.04
114.031,157.24
114.128,145.73
114.226,186.41
114.326,145.73
114.429,135.56
114.526,140.38
114.626,124.77
114.726,187.35
114.826,158.08
114.926,139.60
115.026,139.60
115.123,126.67
115.224,186.41
115.323,156.40
115.423,165.28
115.526,165.28
115.626,156.40
115.726,163.01
115.825,179.18
115.925,154.21
116.023,122.24
116.124,173.03
116.223,137.64
116.323,118.55
116.423,136.32
116.523,166.15
116.623,148.65
116.723,180.10
116.823,160.76
116.924,142.44
117.024,223.87
117.126,157.24
117.225,152.12
117.325,173.03
117.425,176.78
117.526,162.15
117.626,101.37
117.725,226.68
117.825,125.94
117.925,148.65
118.022,121.09
118.123,132.42
118.223,163.87
118.323,149.97
118.422,173.03
118.522,176.78
118.622,135.63
118.723,126.67
118.823,170.69
118.922,131.67
119.023,150.79
119.123,139.60
119.223,180.10
119.323,166.15
119.422,150.79
119.523,149.89
119.622,145.73
119.723,184.88
119.823,113.21
119.922,139.60
120.022,166.15
120.122,119.25
120.222,172.13
120.321,152.94
120.422,172.13
120.523,169.80
120.622,217.39
120.722,176.78
120.822,158.61
120.925,140.38
121.025,152.94
121.125,155.04
121.226,161.61
121.325,120.39
121.423,197.36
121.523,121.09
121.622,161.61
121.722,155.04
121.823,147.34
121.920,155.88
122.022,157.24
122.122,132.42
122.222,124.05
122.322,134.40
122.422,185.82
122.525,153.69
122.621,132.42
122.721,134.40
122.822,157.24
122.922,143.23
123.022,140.38
123.122,151.61
123.221,135.16
123.321,161.61
123.420,138.42
123.522,166.07
123.622,189.94
123.724,148.65
123.821,128.59
123.922,161.69
124.021,148.65
124.122,155.04
124.221,138.34
124.321,166.07
124.422,134.40
124.522,155.04
124.621,172.13
124.722,165.28
124.822,149.97
124.922,152.86
125.021,170.69
125.121,157.24
125.221,198.34
125.322,166.15
125.421,150.79
125.521,189.85
125.621,139.60
125.721,163.87
125.821,169.80
125.921,173.03
126.021,140.38
126.121,175.39
126.221,193.83
126.321,159.46
126.420,153.69
126.521,177.69
126.621,202.45
126.721,158.61
126.821,163.87
126.921,150.79
127.021,165.28
127.121,149.97
127.221,182.44
127.320,158.61
127.421,157.24
127.521,146.53
127.621,163.87
127.721,168.45
127.824,166.15
127.921,157.24
128.021,140.38
128.121,136.32
128.221,122.89
128.324,129.33
128.421,206.08
128.524,193.33
128.621,153.69
128.723,131.21
128.821,125.49
128.921,178.61
129.021,185.82
129.121,164.65
129.221,188.30
129.320,187.35
129.423,157.16
129.523,176.21
129.620,138.34
129.720,163.87
129.823,168.45
129.920,143.72
130.020,166.15
130.121,157.24
130.220,124.77
130.321,173.93
130.420,122.17
130.520,150.79
130.620,145.31
130.720,130.53
130.823,162.47
130.920,125.56
131.020,127.40
131.120,162.47
131.223,145.23
131.320,191.76
131.420,128.52
131.520,113.89
131.620,143.23
131.723,112.12
131.820,106.98
131.920,108.69
132.020,147.34
132.120,162.47
132.220,158.00
132.320,152.86
132.418,164.74
132.520,134.40
132.620,162.47
132.720,138.34
132.820,164.74
132.920,157.24
133.020,166.15
133.120,152.86
133.220,137.09
133.320,160.22
133.420,111.03
133.523,154.52
133.618,153.69
133.722,141.16
133.821,139.12
133.918,118.11
134.018,181.02
134.118,112.12
134.220,139.12
134.320,190.71
134.420,184.88
134.519,140.38
134.622,164.74
134.723,149.46
134.822,141.16
134.922,178.61
135.022,152.86
135.122,189.85
135.222,159.37
135.322,158.00
135.421,169.25
135.522,177.69
135.622,127.40
135.722,251.94
135.822,169.25
135.922,153.77
136.022,113.89
136.122,144.44
136.222,195.78
136.322,185.91
136.422,155.12
136.522,140.38
136.622,170.69
136.722,184.88
136.822,137.17
136.922,174.74
137.022,211.31
137.122,144.51
137.222,184.88
137.322,187.35
137.422,184.88
137.522,178.61
137.622,160.22
137.722,200.84
137.822,166.07
137.922,193.23
138.022,190.71
138.122,191.67
138.222,224.94
138.322,184.88
138.421,161.61
138.522,202.45
138.622,163.87
138.722,110.36
138.822,167.03
138.922,145.23
139.022,155.96
139.122,181.02
139.222,166.15
139.321,141.16
139.422,151.53
139.522,167.90
139.622,108.63
139.722,219.38
139.822,187.35
139.922,188.30
140.022,136.40
140.122,201.83
140.222,239.03
140.322,226.01
140.422,164.74
140.522,140.38
140.622,153.69
140.722,147.34
140.822,195.78
140.922,176.21
141.021,178.61
141.122,205.07
141.222,222.15
141.321,188.30
141.421,195.78
141.522,137.17
141.622,166.07
141.722,167.03
141.821,173.84
141.922,201.83
142.022,223.21
142.121,208.73
142.222,163.87
142.322,164.74
142.422,122.89
142.521,166.94
142.621,138.34
142.721,123.60
142.819,163.33
142.922,178.61
143.021,171.66
143.121,129.33
143.221,144.44
143.321,152.86
143.421,178.61
143.521,144.44
143.621,87.93
143.719,212.34
143.819,176.30
143.919,196.75
144.019,121.09
144.119,122.89
144.219,145.23
144.319,173.93
144.418,160.22
144.522,137.09
144.622,129.26
144.721,173.84
144.821,121.73
144.921,151.53
145.021,177.12
145.121,185.91
145.221,178.61
145.321,191.67
145.422,194.80
145.521,180.10
145.621,130.46
145.719,161.61
145.820,171.58
145.920,200.93
146.020,205.07
146.120,161.69
146.222,176.30
146.321,113.89
146.421,112.12
146.521,164.74
146.621,118.11
146.722,127.40
146.821,147.34
146.921,111.09
147.021,149.46
147.122,163.87
147.221,194.80
147.321,182.53
147.420,164.74
147.518,185.82
147.619,198.34
147.719,169.25
147.819,135.16
147.917,149.46
148.018,166.07
148.118,173.84
148.219,159.46
148.318,139.19
148.419,143.15
148.519,153.69
148.619,129.26
148.719,217.78
148.819,197.36
148.918,176.21
149.018,133.17
149.120,193.23
149.218,111.03
149.318,200.93
149.418,195.78
149.518,173.93
149.618,164.65
149.719,219.48
149.818,166.94
149.918,149.46
150.018,184.88
150.117,211.31
150.218,173.93
150.316,166.15
150.418,110.43
150.518,171.58
150.618,171.58
150.718,126.67
150.818,147.34
150.918,99.34
151.018,209.75
151.118,137.09
151.218,171.58
151.318,133.17
151.418,118.11
151.518,124.77
151.618,164.65
151.718,207.09
151.818,185.82
151.918,130.46
152.018,148.65
152.117,203.45
152.217,132.42
152.317,162.55
152.417,131.21
152.518,160.22
152.618,180.93
152.718,144.44
152.818,169.25
152.917,132.42
153.017,141.16
153.120,137.09
153.217,198.25
153.317,116.30
153.416,111.03
153.517,111.03
153.617,125.49
153.717,185.82
153.817,181.02
153.918,95.58
154.016,145.23
154.117,123.60
154.217,151.53
154.317,244.22
154.417,167.03
154.517,170.69
154.617,168.37
154.717,163.79
154.818,185.82
154.917,181.02
155.018,181.02
155.118,190.80
155.217,162.47
155.317,158.08
155.417,124.77
155.518,181.02
155.617,222.15
155.717,178.61
155.817,200.93
155.919,155.04
156.017,126.67
156.120,155.88
156.219,215.05
156.320,193.33
156.419,142.44
156.516,161.61
156.617,175.31
156.717,146.53
156.817,139.12
156.916,123.60
157.020,193.23
157.117,164.74
157.217,119.95
157.317,123.67
157.417,185.82
157.517,208.64
157.616,219.38
157.718,188.30
157.818,188.30
157.918,204.45
158.015,149.46
158.118,189.76
158.218,188.89
158.318,202.45
158.418,151.53
158.518,214.01
158.617,196.66
158.715,181.02
158.815,176.21
158.915,214.01
159.015,208.73
159.117,158.08
159.216,236.23
159.317,212.98
159.416,173.03
159.520,172.94
159.619,159.37
159.716,134.40
159.817,157.24
159.919,162.47
160.019,148.57
160.119,142.44
160.219,146.53
160.316,208.73
160.416,176.30
160.516,180.10
160.616,180.10
160.717,159.37
160.816,152.86
160.916,161.61
161.016,142.36
161.120,138.34
161.219,152.86
161.319,142.44
161.419,198.34
161.519,203.45
161.619,198.34
161.719,163.87
161.816,144.51
161.919,142.36
162.019,130.46
162.119,147.34
162.219,183.46
162.319,171.58
162.419,158.61
162.519,166.07
162.619,193.23
162.719,185.82
162.819,162.47
162.919,222.15
163.019,153.69
163.119,200.93
163.219,206.08
163.319,216.74
163.419,154.21
163.516,173.03
163.617,155.04
163.716,195.78
163.816,203.45
163.917,187.35
164.016,169.80
164.117,221.09
164.216,140.38
164.316,176.21
164.416,192.27
164.516,138.42
164.616,161.61
164.717,180.10
164.816,202.45
164.916,211.31
165.016,144.44
165.116,128.59
165.219,163.87
165.318,143.23
165.414,113.89
165.516,198.34
165.615,206.08
165.716,144.51
165.816,171.58
165.916,138.34
166.015,131.21
166.116,139.89
166.216,131.21
166.316,117.42
166.416,185.82
166.516,199.23
166.616,184.97
166.716,171.58
166.816,158.08
166.915,159.37
167.016,163.79
167.116,227.65
167.215,144.44
167.316,130.46
167.416,147.34
167.516,178.61
167.615,166.15
167.715,152.86
167.815,144.44
167.916,170.69
168.015,139.19
168.115,155.04
168.215,163.87
168.316,134.40
168.417,198.34
168.515,121.80
168.615,144.44
168.715,122.89
168.815,171.58
168.915,118.11
169.015,137.86
169.115,209.75
169.215,117.42
169.315,195.78
169.415,117.42
169.515,155.88
169.615,188.30
169.713,185.91
169.813,126.67
169.914,155.04
170.013,124.77
170.113,147.34
170.213,137.17
170.313,140.38
170.415,136.32
170.515,147.34
170.615,155.88
170.715,138.34
170.815,167.03
170.915,100.35
171.015,121.73
171.115,176.30
171.215,193.23
171.315,198.34
171.414,240.15
171.515,173.93
171.615,166.07
171.715,152.86
171.815,187.35
171.915,152.86
172.014,164.65
172.115,193.23
172.214,217.68
172.315,188.30
172.415,222.15
172.515,193.23
172.615,180.93
172.715,227.76
172.815,223.87
172.915,194.80
173.015,179.18
173.118,218.33
173.215,181.60
173.315,159.46
173.415,194.80
173.515,144.51
173.615,179.18
173.715,150.79
173.814,197.36
173.915,113.89
174.015,170.69
174.114,179.18
174.215,199.94
174.315,175.39
174.414,116.73
174.518,159.37
174.614,194.80
174.714,193.23
