time,lux
53.726,2343.97
53.826,2343.97
53.929,2343.97
54.029,2343.97
54.129,2343.97
54.227,2343.97
54.326,2343.97
54.426,2343.97
54.526,2338.88
54.625,2299.53
54.728,2299.53
54.828,2294.50
54.926,2294.50
55.027,2294.50
55.126,2294.50
55.226,2250.69
55.327,2250.69
55.429,2250.69
55.530,2250.69
55.627,2250.69
55.729,2250.69
55.830,2250.69
55.929,2250.69
56.028,2250.69
56.129,2250.69
56.228,2276.34
56.327,2289.48
56.428,2289.48
56.529,2294.50
56.627,2320.48
56.725,2325.55
56.829,2281.34
56.927,2250.69
57.028,2202.54
57.127,2215.40
57.228,2215.40
57.329,2202.54
57.428,2159.92
57.526,2159.92
57.625,2220.31
57.728,2232.76
57.827,2237.70
57.927,2250.69
58.027,2250.69
58.125,2245.73
58.228,2245.73
58.328,2258.75
58.427,2245.73
58.526,2289.48
58.625,2307.71
58.728,2245.73
58.829,2202.54
58.928,2202.54
59.028,2215.40
59.128,2220.31
59.227,2245.73
59.325,2245.73
59.426,2245.73
59.526,2245.73
59.626,2245.73
59.727,2245.73
59.827,2245.73
59.928,2250.69
60.029,2250.69
60.129,2245.73
60.226,2245.73
60.327,2245.73
60.428,2245.73
60.528,2240.78
60.625,2245.73
60.727,2245.73
60.826,2245.73
60.928,2245.73
61.027,2245.73
61.126,2250.69
61.226,2289.48
61.325,2333.79
61.428,2338.88
61.529,2343.97
61.625,2325.55
61.726,2325.55
61.828,2338.88
61.923,2338.88
62.026,2338.88
62.128,2347.15
62.227,2302.67
62.326,2302.67
62.427,2302.67
62.528,2289.48
62.627,2258.75
62.726,2258.75
62.827,2258.75
62.927,2258.75
63.024,2258.75
63.127,2245.73
63.225,2245.73
63.326,2258.75
63.425,2289.48
63.524,2302.67
63.625,2289.48
63.727,2289.48
63.828,2289.48
63.927,2289.48
64.028,2294.50
64.125,2307.71
64.225,2338.88
64.326,2333.79
64.427,2307.71
64.525,2307.71
64.624,2289.48
64.724,2263.73
64.824,2258.75
64.926,2258.75
65.026,2258.75
65.125,2258.75
65.226,2258.75
65.325,2263.73
65.427,2263.73
65.526,2289.48
65.626,2289.48
65.728,2289.48
65.826,2289.48
65.927,2289.48
66.026,2289.48
66.126,2289.48
66.224,2289.48
66.324,2289.48
66.425,2289.48
66.526,2289.48
66.626,2289.48
66.724,2289.48
66.822,2302.67
66.927,2302.67
67.026,2302.67
67.126,2302.67
67.226,2302.67
67.324,2302.67
67.424,2289.48
67.526,2289.48
67.626,2289.48
67.726,2289.48
67.827,2289.48
67.925,2263.73
68.025,2258.75
68.124,2258.75
68.224,2258.75
68.323,2258.75
68.425,2258.75
68.526,2263.73
68.624,2263.73
68.725,2263.73
68.825,2263.73
68.924,2263.73
69.026,2263.73
69.126,2263.73
69.225,2258.75
69.325,2263.73
69.426,2258.75
69.526,2258.75
69.625,2263.73
69.725,2263.73
69.826,2263.73
69.925,2263.73
70.025,2263.73
70.125,2263.73
70.225,2263.73
70.325,2263.73
70.425,2263.73
70.526,2263.73
70.625,2258.75
70.723,2258.75
70.824,2258.75
70.923,2258.75
71.024,2258.75
71.125,2258.75
71.224,2258.75
71.325,2258.75
71.425,2258.75
71.525,2263.73
71.625,2263.73
71.726,2263.73
71.824,2289.48
71.926,2289.48
72.025,2289.48
72.126,2289.48
72.225,2263.73
72.325,2263.73
72.425,2289.48
72.524,2289.48
72.625,2289.48
72.724,2289.48
72.823,2289.48
72.925,2289.48
73.024,2289.48
73.124,2289.48
73.222,2289.48
73.322,2289.48
73.424,2289.48
73.526,2289.48
73.624,2263.73
73.724,2263.73
73.825,2258.75
73.924,2258.75
74.025,2258.75
74.124,2258.75
74.224,2258.75
74.325,2263.73
74.422,2263.73
74.522,2263.73
74.622,2263.73
74.722,2263.73
74.820,2258.75
74.922,2258.75
75.022,2258.75
75.121,2258.75
75.223,2258.75
75.322,2258.75
75.424,2258.75
75.525,2302.67
75.623,2302.67
75.724,2302.67
75.822,2302.67
75.925,2307.71
76.023,2302.67
76.123,2302.67
76.224,2302.67
76.324,2302.67
76.425,2258.75
76.523,2258.75
76.622,2263.73
76.721,2263.73
76.824,2263.73
76.924,2258.75
77.021,2258.75
77.123,2258.75
77.223,2263.73
77.324,2263.73
77.423,2263.73
77.523,2263.73
77.621,2302.67
77.724,2302.67
77.822,2263.73
77.920,2263.73
78.023,2263.73
78.123,2263.73
78.222,2263.73
78.323,2263.73
78.420,2258.75
78.523,2258.75
78.620,2258.75
78.723,2258.75
78.821,2289.48
78.922,2289.48
79.018,2302.67
79.121,2302.67
79.223,2307.71
79.322,2302.67
79.423,2263.73
79.522,2258.75
79.623,2263.73
79.723,2302.67
79.823,2307.71
79.921,2347.15
80.020,2307.71
80.120,2307.71
80.222,2307.71
80.322,2307.71
80.423,2307.71
80.522,2307.71
80.620,2307.71
80.722,2302.67
80.821,2302.67
80.923,2302.67
81.020,2302.67
81.121,2302.67
81.221,2258.75
81.321,2258.75
81.422,2258.75
81.521,2258.75
81.621,2258.75
81.720,2258.75
81.821,2263.73
81.922,2263.73
82.021,2263.73
82.121,2263.73
82.221,2258.75
82.320,2258.75
82.421,2258.75
82.521,2258.75
82.622,2258.75
82.721,2263.73
82.821,2289.48
82.920,2289.48
83.020,2289.48
83.123,2302.67
83.220,2302.67
83.321,2289.48
83.421,2289.48
83.521,2307.71
83.620,2307.71
83.720,2289.48
83.821,2289.48
83.921,2289.48
84.021,2307.71
84.121,2352.26
84.220,2352.26
84.320,2357.37
84.419,2352.26
84.520,2352.26
84.620,2352.26
84.721,2312.76
84.819,2294.50
84.919,2294.50
85.021,2294.50
85.121,2294.50
85.221,2302.67
85.321,2302.67
85.420,2302.67
85.521,2302.67
85.620,2302.67
85.720,2302.67
85.820,2302.67
85.920,2302.67
86.021,2289.48
86.120,2263.73
86.220,2263.73
86.320,2263.73
86.420,2263.73
86.520,2263.73
86.621,2263.73
86.720,2263.73
86.819,2263.73
86.920,2263.73
87.020,2263.73
87.120,2263.73
87.220,2263.73
87.320,2263.73
87.420,2263.73
87.520,2263.73
87.619,2289.48
87.720,2302.67
87.820,2289.48
87.920,2263.73
88.019,2263.73
88.119,2289.48
88.220,2302.67
88.319,2302.67
88.419,2307.71
88.519,2307.71
88.619,2333.79
88.720,2352.26
88.819,2383.82
88.920,2357.37
89.019,2338.88
89.120,2338.88
89.221,2338.88
89.319,2352.26
89.419,2352.26
89.520,2352.26
89.619,2352.26
89.719,2347.15
89.819,2307.71
89.918,2302.67
90.019,2302.67
90.120,2302.67
90.221,2302.67
90.319,2302.67
90.419,2302.67
90.520,2302.67
90.619,2289.48
90.720,2263.73
90.819,2263.73
90.919,2258.75
91.019,2263.73
91.119,2289.48
91.219,2302.67
91.318,2302.67
91.420,2302.67
91.520,2307.71
91.619,2307.71
91.720,2294.50
91.819,2289.48
91.919,2263.73
92.019,2289.48
92.119,2289.48
92.220,2307.71
92.320,2307.71
92.419,2307.71
92.519,2307.71
92.619,2307.71
92.720,2307.71
92.818,2307.71
92.918,2307.71
93.019,2307.71
93.119,2307.71
93.218,2307.71
93.319,2307.71
93.419,2307.71
93.518,2302.67
93.618,2289.48
93.718,2289.48
93.819,2289.48
93.918,2289.48
94.019,2302.67
94.120,2302.67
94.219,2302.67
94.318,2307.71
94.416,2307.71
94.519,2307.71
94.619,2307.71
94.720,2307.71
94.816,2307.71
94.917,2307.71
95.019,2307.71
95.120,2307.71
95.220,2289.48
95.320,2263.73
95.418,2263.73
95.515,2263.73
95.618,2289.48
95.716,2302.67
95.819,2307.71
95.917,2302.67
96.016,2302.67
96.117,2289.48
96.219,2302.67
96.318,2302.67
96.420,2302.67
96.519,2302.67
96.619,2302.67
96.718,2302.67
96.819,2302.67
96.919,2302.67
97.015,2302.67
97.119,2289.48
97.218,2289.48
97.320,2302.67
97.419,2302.67
97.517,2302.67
97.614,2302.67
97.716,2302.67
97.818,2263.73
97.913,2263.73
98.017,2302.67
98.118,2302.67
98.219,2302.67
98.317,2302.67
98.418,2302.67
98.518,2302.67
98.618,2302.67
98.718,2302.67
98.818,2302.67
98.917,2302.67
99.018,2302.67
99.118,2302.67
99.219,2307.71
99.319,2302.67
99.417,2302.67
99.518,2263.73
99.617,2263.73
99.716,2263.73
99.814,2289.48
99.916,2302.67
100.017,2302.67
100.117,2302.67
100.217,2302.67
100.319,2302.67
100.416,2289.48
100.518,2289.48
100.619,2302.67
100.717,2289.48
100.817,2289.48
100.918,2289.48
101.016,2289.48
101.115,2263.73
101.216,2263.73
101.318,2263.73
101.417,2263.73
101.517,2263.73
101.616,2263.73
101.715,2263.73
101.815,2302.67
101.916,2302.67
102.016,2302.67
102.116,2302.67
102.216,2307.71
102.316,2302.67
102.416,2302.67
102.517,2302.67
102.617,2302.67
102.717,2302.67
102.816,2307.71
102.917,2307.71
103.017,2307.71
103.116,2307.71
103.216,2302.67
103.317,2263.73
103.415,2258.75
103.515,2258.75
103.615,2258.75
103.716,2263.73
103.816,2263.73
103.917,2263.73
104.016,2263.73
104.117,2263.73
104.217,2263.73
104.316,2263.73
104.416,2263.73
104.511,2263.73
104.616,2263.73
104.714,2263.73
104.813,2263.73
104.915,2245.73
105.016,2258.75
105.115,2302.67
105.218,2302.67
105.316,2333.79
105.415,2392.20
105.516,2429.34
105.617,2375.46
105.717,2294.50
105.814,2250.69
105.914,2307.71
106.016,2307.71
106.117,2253.78
106.217,2253.78
106.317,2215.40
106.415,2276.82
106.515,2302.67
106.617,2258.75
106.717,2258.75
106.817,2258.75
106.916,2215.40
107.016,2215.40
107.114,2258.75
107.214,2258.75
107.317,2258.75
107.416,2202.54
107.515,2302.67
107.615,2307.71
107.716,2302.67
107.815,2263.73
107.916,2240.78
108.015,2245.73
108.114,2076.31
108.216,2207.44
108.317,2207.44
108.417,2263.73
108.516,2250.69
108.614,2263.73
108.713,2263.73
108.814,2215.40
108.914,2202.54
109.016,2263.73
109.112,2307.71
109.214,2328.71
109.314,2347.15
109.415,2289.48
109.516,2289.48
109.617,2258.75
109.716,2297.63
109.814,2297.63
109.915,2258.75
110.015,2258.75
110.115,2258.75
110.215,2258.75
110.315,2258.75
110.415,2258.75
110.516,2253.78
110.615,2253.78
110.716,2253.78
110.814,2253.78
110.915,2258.75
111.015,2258.75
111.115,2258.75
111.214,2258.75
111.314,2258.75
111.414,2258.75
111.514,2258.75
111.616,2258.75
111.714,2258.75
111.814,2245.73
111.914,2215.40
112.014,2215.40
112.114,2215.40
112.216,2215.40
112.313,2240.78
112.413,2245.73
112.515,2258.75
112.614,2258.75
112.715,2258.75
112.814,2289.48
112.914,2302.67
113.013,2302.67
113.114,2307.71
113.214,2307.71
113.314,2307.71
113.414,2307.71
113.512,2307.71
113.612,2307.71
113.714,2263.73
113.814,2250.69
113.913,2245.73
114.014,2245.73
114.114,2245.73
114.213,2258.75
114.314,2263.73
114.414,2263.73
114.514,2263.73
114.614,2289.48
114.713,2289.48
114.814,2289.48
114.914,2289.48
115.013,2289.48
115.113,2289.48
115.214,2289.48
115.314,2294.50
115.414,2307.71
115.513,2289.48
115.614,2263.73
115.714,2263.73
115.813,2289.48
115.912,2294.50
116.013,2289.48
116.113,2263.73
116.213,2263.73
116.314,2263.73
116.414,2263.73
116.513,2263.73
116.614,2263.73
116.713,2258.75
116.810,2258.75
116.912,2258.75
117.013,2245.73
117.113,2245.73
117.212,2245.73
117.313,2258.75
117.413,2258.75
117.514,2258.75
117.614,2258.75
117.712,2258.75
117.812,2258.75
117.913,2258.75
118.012,2245.73
118.112,2245.73
118.212,2258.75
118.312,2258.75
118.413,2263.73
118.512,2302.67
118.613,2307.71
118.712,2307.71
118.813,2307.71
118.913,2302.67
119.013,2289.48
119.113,2289.48
119.212,2263.73
119.312,2263.73
119.414,2263.73
119.513,2263.73
119.612,2289.48
119.711,2263.73
119.812,2263.73
119.911,2263.73
120.013,2263.73
120.113,2258.75
120.211,2258.75
120.311,2258.75
120.412,2263.73
120.512,2263.73
120.611,2263.73
120.712,2263.73
120.813,2263.73
120.913,2263.73
121.012,2263.73
121.112,2263.73
121.211,2258.75
121.314,2245.73
121.412,2245.73
121.512,2245.73
121.612,2245.73
121.711,2245.73
121.810,2245.73
121.912,2245.73
122.012,2245.73
122.112,2245.73
122.210,2245.73
122.310,2245.73
122.413,2245.73
122.511,2245.73
122.614,2250.69
122.710,2250.69
122.811,2263.73
122.912,2263.73
123.013,2289.48
123.113,2289.48
123.212,2289.48
123.311,2289.48
123.410,2207.44
123.513,2207.44
123.614,2289.48
123.710,2289.48
123.810,2289.48
123.914,2289.48
124.010,2263.73
124.110,2289.48
124.212,2289.48
124.313,2302.67
124.412,2302.67
124.513,2307.71
124.611,2307.71
124.711,2307.71
124.812,2289.48
124.910,2289.48
125.011,2289.48
125.108,2294.50
125.212,2294.50
125.313,2338.88
125.411,2338.88
125.513,2338.88
125.613,2338.88
125.711,2338.88
125.810,2338.88
125.911,2347.15
126.010,2347.15
126.113,2333.79
126.212,2302.67
126.309,2302.67
126.410,2302.67
126.508,2302.67
126.610,2307.71
126.710,2302.67
126.811,2302.67
126.912,2289.48
127.012,2289.48
127.110,2289.48
127.208,2302.67
127.310,2302.67
127.411,2302.67
127.511,2307.71
127.612,2307.71
127.712,2307.71
127.811,2307.71
127.911,2302.67
128.011,2289.48
128.111,2289.48
128.209,2289.48
128.310,2289.48
128.408,2289.48
128.510,2289.48
128.612,2263.73
128.711,2289.48
128.811,2289.48
128.911,2289.48
129.011,2307.71
129.111,2338.88
129.210,2352.26
129.312,2352.26
129.411,2352.26
129.512,2352.26
129.611,2352.26
129.710,2352.26
129.809,2307.71
129.910,2302.67
130.010,2263.73
130.110,2263.73
130.209,2263.73
130.310,2263.73
130.411,2263.73
130.515,2258.75
130.609,2263.73
130.710,2263.73
130.810,2263.73
130.911,2263.73
131.010,2263.73
131.111,2289.48
131.211,2289.48
131.310,2294.50
131.410,2294.50
131.511,2294.50
131.610,2294.50
131.709,2294.50
131.810,2294.50
131.908,2289.48
132.008,2289.48
132.109,2294.50
132.209,2294.50
132.309,2307.71
132.409,2307.71
132.509,2307.71
132.609,2294.50
132.710,2294.50
132.809,2289.48
132.909,2289.48
133.011,2289.48
133.109,2289.48
133.209,2289.48
133.309,2289.48
133.410,2289.48
133.509,2289.48
133.609,2289.48
133.709,2263.73
133.809,2263.73
133.909,2263.73
134.009,2263.73
134.111,2263.73
134.209,2263.73
134.310,2258.75
134.410,2258.75
134.510,2258.75
134.609,2258.75
134.708,2258.75
134.809,2258.75
134.909,2245.73
135.007,2245.73
135.110,2245.73
135.208,2245.73
135.308,2245.73
135.408,2245.73
135.509,2263.73
135.609,2263.73
135.709,2263.73
135.808,2263.73
135.908,2263.73
136.008,2263.73
136.109,2289.48
136.209,2289.48
136.308,2289.48
136.408,2289.48
136.511,2289.48
136.609,2289.48
136.710,2289.48
136.808,2289.48
136.909,2289.48
137.008,2289.48
137.109,2289.48
137.208,2294.50
137.309,2307.71
137.408,2307.71
137.508,2307.71
137.608,2294.50
137.709,2289.48
137.809,2289.48
137.909,2245.73
138.007,2220.31
138.108,2202.54
138.207,2202.54
138.309,2215.40
138.407,2245.73
138.508,2289.48
138.608,2352.26
138.708,2378.67
138.808,2352.26
138.907,2307.71
139.007,2289.48
139.105,2289.48
139.208,2289.48
139.306,2289.48
139.407,2289.48
139.506,2289.48
139.608,2289.48
139.708,2289.48
139.809,2289.48
139.909,2289.48
140.008,2289.48
140.109,2289.48
140.206,2289.48
140.307,2289.48
140.407,2294.50
140.506,2289.48
140.608,2294.50
140.707,2294.50
140.807,2289.48
140.908,2289.48
141.008,2289.48
141.107,2289.48
141.208,2289.48
141.308,2289.48
141.408,2307.71
141.507,2307.71
141.608,2307.71
141.707,2307.71
141.808,2307.71
141.907,2307.71
142.008,2307.71
142.107,2307.71
142.209,2338.88
142.308,2338.88
142.408,2338.88
142.508,2338.88
142.607,2338.88
142.707,2333.79
142.806,2307.71
142.905,2307.71
143.006,2307.71
143.107,2307.71
143.207,2307.71
143.308,2307.71
143.408,2307.71
143.509,2294.50
143.602,2289.48
143.708,2289.48
143.808,2289.48
143.907,2289.48
144.006,2289.48
144.107,2289.48
144.206,2289.48
144.305,2289.48
144.406,2289.48
144.506,2289.48
144.606,2294.50
144.705,2294.50
144.807,2307.71
144.908,2307.71
145.008,2289.48
145.107,2289.48
145.204,2289.48
145.306,2263.73
145.407,2263.73
145.506,2245.73
145.605,2245.73
145.704,2245.73
145.807,2250.69
145.907,2289.48
146.007,2294.50
146.107,2307.71
146.206,2307.71
146.305,2307.71
146.406,2307.71
146.507,2307.71
146.607,2307.71
146.707,2307.71
146.805,2307.71
146.905,2307.71
147.006,2307.71
147.108,2307.71
147.208,2307.71
147.308,2307.71
147.407,2307.71
147.506,2307.71
147.605,2307.71
147.705,2307.71
147.804,2307.71
147.908,2307.71
148.006,2307.71
148.105,2307.71
148.207,2307.71
148.307,2307.71
148.407,2307.71
148.503,2307.71
148.605,2307.71
148.706,2307.71
148.805,2294.50
148.906,2294.50
149.007,2294.50
149.105,2294.50
149.204,2294.50
149.305,2294.50
149.406,2294.50
149.506,2307.71
149.606,2333.79
149.705,2338.88
149.805,2352.26
149.907,2352.26
150.007,2338.88
150.106,2333.79
150.207,2307.71
150.306,2307.71
150.405,2294.50
150.507,2289.48
150.605,2263.73
150.706,2263.73
150.806,2263.73
150.906,2263.73
151.005,2289.48
151.104,2289.48
151.206,2289.48
151.305,2289.48
151.405,2289.48
151.504,2289.48
151.604,2289.48
151.706,2289.48
151.805,2289.48
151.907,2289.48
152.007,2289.48
152.107,2307.71
152.205,2307.71
152.304,2307.71
152.407,2307.71
152.506,2307.71
152.606,2307.71
152.704,2307.71
152.804,2307.71
152.906,2307.71
153.006,2294.50
153.106,2289.48
153.204,2289.48
153.304,2289.48
153.404,2289.48
153.503,2289.48
153.605,2289.48
153.704,2289.48
153.806,2289.48
153.905,2294.50
154.006,2307.71
154.106,2307.71
154.205,2307.71
154.304,2307.71
154.403,2307.71
154.502,2289.48
154.603,2289.48
154.706,2263.73
154.803,2263.73
154.904,2258.75
155.004,2258.75
155.104,2258.75
155.206,2258.75
155.304,2258.75
155.404,2258.75
155.506,2258.75
155.606,2258.75
155.704,2258.75
155.804,2258.75
155.905,2258.75
156.006,2258.75
156.104,2263.73
156.204,2263.73
156.303,2263.73
156.403,2263.73
156.505,2263.73
156.605,2289.48
156.704,2289.48
156.802,2294.50
156.901,2307.71
157.004,2307.71
157.103,2307.71
157.202,2333.79
157.303,2307.71
157.403,2333.79
157.503,2307.71
157.602,2307.71
157.703,2307.71
157.802,2307.71
157.902,2307.71
158.002,2307.71
158.104,2307.71
158.202,2307.71
158.303,2307.71
158.403,2307.71
158.503,2307.71
158.604,2307.71
158.703,2307.71
158.804,2307.71
158.903,2307.71
159.004,2307.71
159.103,2307.71
159.204,2307.71
159.302,2307.71
159.403,2307.71
159.503,2307.71
159.604,2307.71
159.703,2307.71
159.804,2307.71
159.903,2307.71
160.004,2307.71
160.104,2307.71
160.203,2333.79
